fecha,id_tienda,id_producto,unidades_vendidas,ciudad,tamaño_m2,nombre,categoria,costo_unitario,precio_venta,costo_almacenamiento_semanal,stock_actual,trend_type,mes,dia_semana
2024-02-28,STORE_01,PROD_003,7,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,2,2
2024-02-29,STORE_01,PROD_003,7,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,2,3
2024-03-01,STORE_01,PROD_003,5,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,4
2024-03-02,STORE_01,PROD_003,16,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,5
2024-03-03,STORE_01,PROD_003,14,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,6
2024-03-04,STORE_01,PROD_003,11,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,0
2024-03-05,STORE_01,PROD_003,8,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,1
2024-03-06,STORE_01,PROD_003,10,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,2
2024-03-07,STORE_01,PROD_003,5,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,3
2024-03-08,STORE_01,PROD_003,11,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,4
2024-03-09,STORE_01,PROD_003,9,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,5
2024-03-10,STORE_01,PROD_003,7,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,6
2024-03-11,STORE_01,PROD_003,3,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,0
2024-03-12,STORE_01,PROD_003,1,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,1
2024-03-13,STORE_01,PROD_003,6,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,2
2024-03-14,STORE_01,PROD_003,9,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,3
2024-03-15,STORE_01,PROD_003,7,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,4
2024-03-16,STORE_01,PROD_003,4,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,5
2024-03-17,STORE_01,PROD_003,15,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,6
2024-03-18,STORE_01,PROD_003,6,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,0
2024-03-19,STORE_01,PROD_003,6,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,1
2024-03-20,STORE_01,PROD_003,5,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,2
2024-03-21,STORE_01,PROD_003,7,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,3
2024-03-22,STORE_01,PROD_003,21,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,4
2024-03-23,STORE_01,PROD_003,11,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,5
2024-03-24,STORE_01,PROD_003,11,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,6
2024-03-25,STORE_01,PROD_003,7,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,0
2024-03-26,STORE_01,PROD_003,9,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,1
2024-03-27,STORE_01,PROD_003,12,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,2
2024-03-28,STORE_01,PROD_003,8,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,3
2024-03-29,STORE_01,PROD_003,12,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,4
2024-03-30,STORE_01,PROD_003,7,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,5
2024-03-31,STORE_01,PROD_003,13,Bogota,28,Cappuccino,Bebidas,1500,4500,15,33,seasonal,3,6
2024-01-01,STORE_01,PROD_004,6,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,0
2024-01-02,STORE_01,PROD_004,1,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,1
2024-01-03,STORE_01,PROD_004,10,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,2
2024-01-04,STORE_01,PROD_004,4,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,3
2024-01-05,STORE_01,PROD_004,4,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,4
2024-01-06,STORE_01,PROD_004,6,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,5
2024-01-07,STORE_01,PROD_004,6,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,6
2024-01-08,STORE_01,PROD_004,4,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,0
2024-01-09,STORE_01,PROD_004,6,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,1
2024-01-10,STORE_01,PROD_004,5,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,2
2024-01-11,STORE_01,PROD_004,3,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,3
2024-01-12,STORE_01,PROD_004,11,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,4
2024-01-13,STORE_01,PROD_004,6,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,5
2024-01-14,STORE_01,PROD_004,8,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,6
2024-01-15,STORE_01,PROD_004,1,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,0
2024-01-16,STORE_01,PROD_004,3,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,1
2024-01-17,STORE_01,PROD_004,1,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,2
2024-01-18,STORE_01,PROD_004,5,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,3
2024-01-19,STORE_01,PROD_004,8,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,4
2024-01-20,STORE_01,PROD_004,9,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,5
2024-01-21,STORE_01,PROD_004,3,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,6
2024-01-22,STORE_01,PROD_004,4,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,0
2024-01-23,STORE_01,PROD_004,3,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,1
2024-01-24,STORE_01,PROD_004,4,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,2
2024-01-25,STORE_01,PROD_004,7,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,3
2024-01-26,STORE_01,PROD_004,2,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,4
2024-01-27,STORE_01,PROD_004,4,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,5
2024-01-28,STORE_01,PROD_004,14,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,6
2024-01-29,STORE_01,PROD_004,6,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,0
2024-01-30,STORE_01,PROD_004,3,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,1
2024-01-31,STORE_01,PROD_004,4,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,1,2
2024-02-01,STORE_01,PROD_004,6,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,3
2024-02-02,STORE_01,PROD_004,5,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,4
2024-02-03,STORE_01,PROD_004,4,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,5
2024-02-04,STORE_01,PROD_004,11,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,6
2024-02-05,STORE_01,PROD_004,6,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,0
2024-02-06,STORE_01,PROD_004,2,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,1
2024-02-07,STORE_01,PROD_004,5,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,2
2024-02-08,STORE_01,PROD_004,8,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,3
2024-02-09,STORE_01,PROD_004,10,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,4
2024-02-10,STORE_01,PROD_004,11,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,5
2024-02-11,STORE_01,PROD_004,12,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,6
2024-02-12,STORE_01,PROD_004,7,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,0
2024-02-13,STORE_01,PROD_004,5,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,1
2024-02-14,STORE_01,PROD_004,6,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,2
2024-02-15,STORE_01,PROD_004,4,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,3
2024-02-16,STORE_01,PROD_004,9,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,4
2024-02-17,STORE_01,PROD_004,7,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,5
2024-02-18,STORE_01,PROD_004,5,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,6
2024-02-19,STORE_01,PROD_004,6,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,0
2024-02-20,STORE_01,PROD_004,7,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,1
2024-02-21,STORE_01,PROD_004,5,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,2
2024-02-22,STORE_01,PROD_004,8,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,3
2024-02-23,STORE_01,PROD_004,4,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,4
2024-02-24,STORE_01,PROD_004,4,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,5
2024-02-25,STORE_01,PROD_004,8,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,6
2024-02-26,STORE_01,PROD_004,6,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,0
2024-02-27,STORE_01,PROD_004,1,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,1
2024-02-28,STORE_01,PROD_004,10,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,2
2024-02-29,STORE_01,PROD_004,6,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,2,3
2024-03-01,STORE_01,PROD_004,11,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,4
2024-03-02,STORE_01,PROD_004,9,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,5
2024-03-03,STORE_01,PROD_004,4,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,6
2024-03-04,STORE_01,PROD_004,1,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,0
2024-03-05,STORE_01,PROD_004,5,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,1
2024-03-06,STORE_01,PROD_004,8,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,2
2024-03-07,STORE_01,PROD_004,4,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,3
2024-03-08,STORE_01,PROD_004,3,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,4
2024-03-09,STORE_01,PROD_004,9,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,5
2024-03-10,STORE_01,PROD_004,8,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,6
2024-03-11,STORE_01,PROD_004,6,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,0
2024-03-12,STORE_01,PROD_004,8,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,1
2024-03-13,STORE_01,PROD_004,6,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,2
2024-03-14,STORE_01,PROD_004,5,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,3
2024-03-15,STORE_01,PROD_004,6,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,4
2024-03-16,STORE_01,PROD_004,12,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,5
2024-03-17,STORE_01,PROD_004,11,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,6
2024-03-18,STORE_01,PROD_004,8,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,0
2024-03-19,STORE_01,PROD_004,1,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,1
2024-03-20,STORE_01,PROD_004,5,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,2
2024-03-21,STORE_01,PROD_004,7,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,3
2024-03-22,STORE_01,PROD_004,11,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,4
2024-03-23,STORE_01,PROD_004,6,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,5
2024-03-24,STORE_01,PROD_004,15,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,6
2024-03-25,STORE_01,PROD_004,5,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,0
2024-03-26,STORE_01,PROD_004,10,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,1
2024-03-27,STORE_01,PROD_004,4,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,2
2024-03-28,STORE_01,PROD_004,5,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,3
2024-03-29,STORE_01,PROD_004,0,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,4
2024-03-30,STORE_01,PROD_004,15,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,5
2024-03-31,STORE_01,PROD_004,7,Bogota,28,Pan de Bono,Alimentos,1000,2800,20,11,up,3,6
2024-01-01,STORE_01,PROD_005,12,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,0
2024-01-02,STORE_01,PROD_005,8,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,1
2024-01-03,STORE_01,PROD_005,19,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,2
2024-01-04,STORE_01,PROD_005,12,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,3
2024-01-05,STORE_01,PROD_005,20,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,4
2024-01-06,STORE_01,PROD_005,12,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,5
2024-01-07,STORE_01,PROD_005,28,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,6
2024-01-08,STORE_01,PROD_005,14,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,0
2024-01-09,STORE_01,PROD_005,15,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,1
2024-01-10,STORE_01,PROD_005,11,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,2
2024-01-11,STORE_01,PROD_005,14,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,3
2024-01-12,STORE_01,PROD_005,16,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,4
2024-01-13,STORE_01,PROD_005,13,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,5
2024-01-14,STORE_01,PROD_005,13,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,6
2024-01-15,STORE_01,PROD_005,12,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,0
2024-01-16,STORE_01,PROD_005,14,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,1
2024-01-17,STORE_01,PROD_005,12,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,2
2024-01-18,STORE_01,PROD_005,12,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,3
2024-01-19,STORE_01,PROD_005,13,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,4
2024-01-20,STORE_01,PROD_005,10,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,5
2024-01-21,STORE_01,PROD_005,15,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,6
2024-01-22,STORE_01,PROD_005,10,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,0
2024-01-23,STORE_01,PROD_005,11,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,1
2024-01-24,STORE_01,PROD_005,8,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,2
2024-01-25,STORE_01,PROD_005,15,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,3
2024-01-26,STORE_01,PROD_005,14,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,4
2024-01-27,STORE_01,PROD_005,14,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,5
2024-01-28,STORE_01,PROD_005,18,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,6
2024-01-29,STORE_01,PROD_005,8,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,0
2024-01-30,STORE_01,PROD_005,14,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,1
2024-01-31,STORE_01,PROD_005,12,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,1,2
2024-02-01,STORE_01,PROD_005,10,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,3
2024-02-02,STORE_01,PROD_005,29,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,4
2024-02-03,STORE_01,PROD_005,19,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,5
2024-02-04,STORE_01,PROD_005,16,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,6
2024-02-05,STORE_01,PROD_005,9,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,0
2024-02-06,STORE_01,PROD_005,8,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,1
2024-02-07,STORE_01,PROD_005,10,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,2
2024-02-08,STORE_01,PROD_005,15,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,3
2024-02-09,STORE_01,PROD_005,8,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,4
2024-02-10,STORE_01,PROD_005,15,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,5
2024-02-11,STORE_01,PROD_005,14,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,6
2024-02-12,STORE_01,PROD_005,11,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,0
2024-02-13,STORE_01,PROD_005,8,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,1
2024-02-14,STORE_01,PROD_005,6,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,2
2024-02-15,STORE_01,PROD_005,7,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,3
2024-02-16,STORE_01,PROD_005,8,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,4
2024-02-17,STORE_01,PROD_005,8,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,5
2024-02-18,STORE_01,PROD_005,19,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,6
2024-02-19,STORE_01,PROD_005,6,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,0
2024-02-20,STORE_01,PROD_005,14,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,1
2024-02-21,STORE_01,PROD_005,13,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,2
2024-02-22,STORE_01,PROD_005,2,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,3
2024-02-23,STORE_01,PROD_005,17,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,4
2024-02-24,STORE_01,PROD_005,6,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,5
2024-02-25,STORE_01,PROD_005,10,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,6
2024-02-26,STORE_01,PROD_005,8,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,0
2024-02-27,STORE_01,PROD_005,12,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,1
2024-02-28,STORE_01,PROD_005,8,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,2
2024-02-29,STORE_01,PROD_005,4,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,2,3
2024-03-01,STORE_01,PROD_005,18,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,4
2024-03-02,STORE_01,PROD_005,15,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,5
2024-03-03,STORE_01,PROD_005,13,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,6
2024-03-04,STORE_01,PROD_005,13,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,0
2024-03-05,STORE_01,PROD_005,14,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,1
2024-03-06,STORE_01,PROD_005,8,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,2
2024-03-07,STORE_01,PROD_005,9,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,3
2024-03-08,STORE_01,PROD_005,12,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,4
2024-03-09,STORE_01,PROD_005,16,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,5
2024-03-10,STORE_01,PROD_005,11,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,6
2024-03-11,STORE_01,PROD_005,14,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,0
2024-03-12,STORE_01,PROD_005,14,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,1
2024-03-13,STORE_01,PROD_005,7,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,2
2024-03-14,STORE_01,PROD_005,11,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,3
2024-03-15,STORE_01,PROD_005,10,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,4
2024-03-16,STORE_01,PROD_005,13,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,5
2024-03-17,STORE_01,PROD_005,11,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,6
2024-03-18,STORE_01,PROD_005,4,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,0
2024-03-19,STORE_01,PROD_005,12,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,1
2024-03-20,STORE_01,PROD_005,9,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,2
2024-03-21,STORE_01,PROD_005,8,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,3
2024-03-22,STORE_01,PROD_005,13,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,4
2024-03-23,STORE_01,PROD_005,14,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,5
2024-03-24,STORE_01,PROD_005,12,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,6
2024-03-25,STORE_01,PROD_005,12,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,0
2024-03-26,STORE_01,PROD_005,11,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,1
2024-03-27,STORE_01,PROD_005,8,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,2
2024-03-28,STORE_01,PROD_005,11,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,3
2024-03-29,STORE_01,PROD_005,11,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,4
2024-03-30,STORE_01,PROD_005,17,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,5
2024-03-31,STORE_01,PROD_005,3,Bogota,28,Bunuelo,Alimentos,800,2500,20,3,down,3,6
2024-01-01,STORE_01,PROD_006,12,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,0
2024-01-02,STORE_01,PROD_006,10,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,1
2024-01-03,STORE_01,PROD_006,7,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,2
2024-01-04,STORE_01,PROD_006,8,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,3
2024-01-05,STORE_01,PROD_006,13,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,4
2024-01-06,STORE_01,PROD_006,12,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,5
2024-01-07,STORE_01,PROD_006,12,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,6
2024-01-08,STORE_01,PROD_006,6,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,0
2024-01-09,STORE_01,PROD_006,9,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,1
2024-01-10,STORE_01,PROD_006,11,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,2
2024-01-11,STORE_01,PROD_006,14,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,3
2024-01-12,STORE_01,PROD_006,14,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,4
2024-01-13,STORE_01,PROD_006,26,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,5
2024-01-14,STORE_01,PROD_006,20,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,6
2024-01-15,STORE_01,PROD_006,8,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,0
2024-01-16,STORE_01,PROD_006,6,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,1
2024-01-17,STORE_01,PROD_006,8,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,2
2024-01-18,STORE_01,PROD_006,9,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,3
2024-01-19,STORE_01,PROD_006,21,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,4
2024-01-20,STORE_01,PROD_006,19,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,5
2024-01-21,STORE_01,PROD_006,13,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,6
2024-01-22,STORE_01,PROD_006,7,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,0
2024-01-23,STORE_01,PROD_006,11,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,1
2024-01-24,STORE_01,PROD_006,6,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,2
2024-01-25,STORE_01,PROD_006,6,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,3
2024-01-26,STORE_01,PROD_006,15,Bogota,28,Croissant,Alimentos,1200,3500,25,13,seasonal,1,4
